,business_id,price,business_name,immediate_categories,parent_categories
961,7v-SzvvHU2D2V50OzJAL2Q,$$,Roll N Bowl,"Japanese, Korean",Restaurants
962,Mx8jCUdhaNbMgx_04DWHdA,$,Jacksons Burger,Burgers,Restaurants
963,MLQeuiL9rqOq_rDKGEcU0A,$$$,F'Amelia,"Pizza, Italian",Restaurants
964,PAJlmByrU8zAB3WsXxA30Q,$$,Legend Chinese Restaurant,Chinese,Restaurants
965,tHlJKmUECTlj2amcGG0TOQ,$,Bobbie Sue's Mac & Cheese,Comfort Food,Restaurants
966,kNlna23mYfRqGv7VJByKkA,$$$$,La Castile Steak House & Seafood Restaurant,"Steakhouses, Seafood",Restaurants
967,OsB_ZtFAaLDCPzvlAjHQ-w,$$,Dum Pukht,Indian,Restaurants
968,EKeck5myBgPqy2ShyGEjHw,$$,AAA Bar,"Pubs, Barbeque","Bars,Restaurants"
969,7XQLq8mnPeO5Wjhx7EBajg,$,Pho Orchid,Vietnamese,Restaurants
970,vMpJzMFst_9GP4boeqWIRg,$$,Congee Queen,Chinese,Restaurants
971,JJ8ypBu3b--fy4HA5RB1gg,$$$$,Morton's The Steakhouse,Steakhouses,Restaurants
972,3XVAfJQdX327pqNZg5KV5g,$$,Bazara Asian Cuisine,"Asian Fusion, Sushi Bars",Restaurants
973,OSF8Iy5Xq-hAN4-zhDVS4w,$$,Bar Reyna,"Mediterranean, Cocktail Bars","Bars,Restaurants"
974,RsXu_NNblaAHT3onHWlLIA,$$,KINTON RAMEN,Ramen,Japanese
975,fZDNuuFSnCtcXI3_RAFcSQ,$$,Ozzy's Burgers,"Burgers, Fast Food, Sandwiches",Restaurants
976,bhoJYB0ArSqRe-Q82BI4vA,$$,Kyouka Ramen,Ramen,Japanese
977,BmV0ZAdepydSujYJH5_EQw,$$,Saryo Cafe,Desserts,Food
978,gtcsOodbmk4E0TulYHnlHA,$$,Northwood,"Cafes, Cocktail Bars","Bars,Restaurants"
979,qQsrcouREdFUk4adim1uEA,$,Mamajoun Armenian Pizzeria,"Pizza, Sandwiches",Restaurants
980,WRj8rLeJpU49wqU9EmZLEg,$$,Fancy Franks,"Hot Dogs, Burgers, Poutineries",Restaurants
981,8FqfLM0Kv3Grr9l8bOAlCA,$,Athens Pastries,"Mediterranean, Bakeries","Food,Restaurants"
982,bNHeKmkBx5emT9xLfdWyjw,$$,Tokyo Sushi,"Japanese, Sushi Bars",Restaurants
983,rfgln6-7WFCu7S7fOoqMdA,$,Loga's Corner,Himalayan/Nepalese,Restaurants
984,j29tuUdrfaxmGjwxHdHZPA,$,Tango Palace Coffee Company,Coffee & Tea,Food
985,McaRYgVwOCmtWkKxNsXlZg,$$,Royal Meats Bar/Beque,"Mediterranean, Bars, Modern European","Restaurants,Nightlife"
986,9LE2yGl23qxitNc9mkpbjA,$,Fresca Pizza & Pasta,"Pizza, Italian",Restaurants
987,mw2TffuWp9kEDd4EPPZ4aw,$$,The Bedford Academy,Pubs,Bars
988,o19vbA9-BuvHXrE4nYJ60A,$$,The Rebel House,"Pubs, Gastropubs","Bars,Restaurants"
989,QjhrYO6LD5mrU0WI7jxZ-g,$,Little Pebbles,"Desserts, Coffee & Tea",Food
990,IhM1UBvAMM5Fia4f_v1wdQ,$,El Nahual Tacos,Mexican,Restaurants
991,_crbEZ55ve6OFkoWa09R9A,$$,The Wickson Social,"Canadian (New), Cocktail Bars","Bars,Restaurants"
992,bDgmLfAh_TWRCHEYC8hbpQ,$$$,The Keg Steakhouse & Bar,"Steakhouses, Bars","Nightlife,Restaurants"
993,AM0NHSxMeX92OKBt0ywmSA,$$,La Carnita,Mexican,Restaurants
994,88RkIuXwJeDzfzSu9xsyzw,$$,Asian Legend,Chinese,Restaurants
995,UpbTdzW9OoVrnbpHyxnMWg,$$,Mandarin Restaurant - Toronto,"Buffets, Chinese, Sushi Bars",Restaurants
996,-0NrB58jqKqJfuUCDupcsw,$$,The Fry,"Korean, Bars, Soul Food","Restaurants,Nightlife"
997,OFAiA6En2HD0CqLkFDCNpg,$$,The Host,Indian,Restaurants
998,GNEjlH_KssnJVRtqV4hAiw,$$,Enat Buna  Ethiopian Fusion  Cafe,"Ethiopian, Breakfast & Brunch",Restaurants
999,7HrCELR6uv2HkgL7aT_hcQ,$$$$,Chiado,"Portuguese, Seafood",Restaurants
